ToNodeId,Title,Authors,Date,Seed
9905208,Dual Confinement of Grand Unified Monopoles?,Alfred Scharff Goldhaber,1999-05-03,5d03be53f475ec4bee5fcb11e569d62ecff2f4fd191b1add29fbfdbf3c769b7a
9806247,Charging Symmetries and Linearizing Potentials for Einstein-Maxwell,Alfredo Herrera-Aguilar and Oleg Kechkin,1998-06-03,ee2937fa036b8c097a43eca0ec31a47051facb8dd0d60de8f01b480d83baf669
9905231,On the Geometric Properties of AdS Instantons,Ali Kaya,1999-05-04,5156f0b751d8466402b28ecd082db7ed7ddb4062d88ec64955a0376439b512b5
9712253,The Bekenstein Formula and String Theory (N-brane Theory),Amanda W. Peet (ITP Santa Barbara),1997-12-03,8a34cabc3d78be9ccec9b6752924d8b1217a1d885dec5e4c981cc0b291182143
9903242,Issues on Orientifolds: On the brane construction of gauge theories with,Amihay Hanany and Alberto Zaffaroni,1999-03-03,07345988b510159c3a3d49784f37b2a4e862a40ee09f81b33ec1ad28ad702849
9611230,"Type IIB Superstrings, BPS Monopoles, And Three-Dimensional Gauge",Amihay Hanany and Edward Witten,1996-11-05,79e2c69142eb7c42a88d8e0fd0c3762986a86891532e7cfb2c3c07f731a65e59
9905212,A Monograph on the Classification of the Discrete Subgroups of SU(4),Amihay Hanany and Yang-Hui He,1999-05-03,eee6a6955e439f4c4c5dbdc950a1f60f5c5eceaa55adb298ebf620dff640568d
9707244,Confinement and Strings in MQCD,"Amihay Hanany, Matthew J. Strassler and Alberto Zaffaroni",1997-07-03,b04f8b701da129e29d43a1ca1260798f3d18aa87ede4af0efd81c529e59655fd
9707245,Fluctuating Strings in the Universal Confining String Theory and,"Amihay Hanany, Matthew J. Strassler and Alberto Zaffaroni",1997-07-04,b04f8b701da129e29d43a1ca1260798f3d18aa87ede4af0efd81c529e59655fd
9806201,Feynman Graphs from D-Particle Dynamics,Amir H. Fatollahi,1998-05-30,5498ec5a101267432bf0e7b8ebf782837817fe33c0807e7459ed90f99de80e9c
9710208,On the Four-Dimensional Effective Action of Strongly Coupled Heterotic,"Andre Lukas, Burt A. Ovrut and Daniel Waldram",1997-10-01,8fa331c1cc3a0934d05a4f5bbdb8a3d79ddce60a56be3699bdf5ff5216381634
9611204,Stabilizing dilaton and moduli vacua in string and M--Theory cosmology,"Andre Lukas, Burt A. Ovrut, Daniel Waldram",1996-11-01,af3260698354adfd2a5f2a39b0b500781af04ee71f45b6f6523999bb6f77c44d
9610239,Sphere-like Solutions in Surface Functional Theory and Dirac's Membrane,"Andre Lukas, Burt A. Ovrut, Daniel Waldram",1996-10-03,af3260698354adfd2a5f2a39b0b500781af04ee71f45b6f6523999bb6f77c44d
9610238,String and M-Theory Cosmological Solutions with Ramond Forms,"Andre Lukas, Burt A. Ovrut, Daniel Waldram",1996-10-03,af3260698354adfd2a5f2a39b0b500781af04ee71f45b6f6523999bb6f77c44d
9803235,The Universe as a Domain Wall,"Andre Lukas, Burt A. Ovrut, K.S. Stelle and Daniel Waldram",1998-03-04,88246c5fa5583f782f21796f89453a470760eaa2bb2a68278d01440a89c947a8
9710248,Isomonodromic Properties of the Seiberg-Witten Solution,"Andrea Cappelli, Paolo Valtancoli and Luca Vergnano",1997-10-06,b3fbd807e0c9d463a7ce873a6a6348a63ee14e5c990cf1cdcf19312a72092ee8
9710249,String Field Equations From Generalized Sigma Model II,"Andrea Cappelli, Paolo Valtancoli and Luca Vergnano",1997-10-06,b3fbd807e0c9d463a7ce873a6a6348a63ee14e5c990cf1cdcf19312a72092ee8
9705216,On Gauge Invariance and Spontaneous Symmetry Breaking,"Andreas Aste, Michael D""utsch and G""unter Scharf",1997-05-02,78513be10b9abbeee95db909e42b6927369c65ae20253835b53909a14d602797
9803263,"Wilson Loops, Confinement, and Phase Transitions in Large N Gauge","Andreas Brandhuber, Nissan Itzhaki, Jacob Sonnenschein, Shimon",1998-03-06,56eb2fcdcba16b15f54d9bdaf5b6f19d34742c010a873f27e8c601510270a829
9810254,N=1 Supersymmetric Gauge Theories and Supersymmetric 3-cycles,"Andreas Karch, Dieter Lust and Andre Miemiec",1998-10-05,d0d0cf454431a5b0fe8f98c37044080a279ae5ecf4d7d133c69c975f386cfdec
9803232,Equivalence of Geometric Engineering and Hanany-Witten via Fractional,"Andreas Karch, Dieter Lust, Douglas J. Smith",1998-03-03,57549b3a904a3e11f99e91e7027061502f2271907e024dd6df57876460812266
9707250,M&m's,"Andrei Losev, Gregory Moore and Samson L. Shatashvili",1997-07-04,633cac42e8ba13f64c3c6048c70d9bf46f88001bc07d568692d7ef08d901fd36
9610206,New Approach to Induced QCD,Andrei Shuvaev,1996-10-01,5747f2d6412757c0b1b6596ddf27397072f007d55b8d98a42e12986dbff83d4a
9907216,KK Spectroscopy of Type IIB Supergravity on AdS_5 x T^{11},"Anna Ceresole, Gianguido Dall'Agata and Riccardo D'Auria",1999-07-02,1d58558bd925961b0d42db9713ee1321fe41b3ddea6ef7287fc17f9e1a95e5bc
9905226,Spectrum of Type IIB Supergravity on AdS_5 x T^{11}: Predictions on N =,"Anna Ceresole, Gianguido Dall'Agata, Riccardo D'Auria and Sergio",1999-05-04,9be045d7f1caabb81aeaeadc2ed20640f3e95bf98835f31bc0b2a2ea4ca5b74e
9703208,A note on T^5/Z_2 compactification of the M-theory matrix model,Ansar Fayyazuddin and Douglas J. Smith,1997-03-01,4d0a038f1ad4dd45c68dcb1bc684c3081f99325da1f99f8977e0f045328d7958
9902210,Localized intersections of M5-branes and four-dimensional superconformal,Ansar Fayyazuddin and Douglas J. Smith,1999-02-01,4d0a038f1ad4dd45c68dcb1bc684c3081f99325da1f99f8977e0f045328d7958
9806238,D_n Quivers From Branes,Anton Kapustin,1998-06-03,9d75ff2a245257311c0b781693d33b7e708a3d3b4bcf4f9897470c821fd72376
9806239,Holomorphic Chern-Simons-Witten Theory: from 2D to 4D Conformal Field,Anton Kapustin,1998-06-03,9d75ff2a245257311c0b781693d33b7e708a3d3b4bcf4f9897470c821fd72376
9807228,(Meta)stable closed vortices in 3+1 dimensional gauge theories with an,"Antti J. Niemi, Kaupo Palo and Sami Virtanen",1998-07-02,df7ac02fda18b6bb5787941d351bcda8ee302edf87f3ba9721b854db93b54309
9804208,Lectures on Orientifolds and Duality,"Antun Balaz, Aleksandar Belic and Aleksandar Bogojevic (Institute of",1998-04-02,e11713b7ac7ac86de980ac398cb90004cdf794a9cc8d137d49b045295d9f5e4c
9804207,An Improved Gaussian Approximation for Quantum Field Theory,"Antun Balaz, Aleksandar Belic and Aleksandar Bogojevic (Institute of",1998-04-01,e11713b7ac7ac86de980ac398cb90004cdf794a9cc8d137d49b045295d9f5e4c
9912228,"Relativistic Resonances, Relativistic Gamow Vectors and Representations","Arno R. Bohm, N.L. Harshman and M.J. Mithaiwala",1999-12-03,f22daa9785a4791862562743b15ef5ca2e27c5b5c8bead504b78971681e2f6cd
9905223,Magnetic Monopoles Near the Black Hole Threshold,Arthur Lue and Erick J. Weinberg (Columbia),1999-05-04,410c837f373859a423942411ee8e6b3ede44310a2d66c0d291aba6e01f44aea4
9912249,Tachyon condensation in string field theory,Ashoke Sen and Barton Zwiebach,1999-12-06,b7615f0c890762650a1858ce34132736a065ffb6480098b34f5d646c2813edf2
9705239,Nonrenormalization of Mass of Some Nonsupersymmetric String States,"Atish Dabholkar, Gautam Mandal, and P. Ramadevi",1997-05-06,ac675ad30dac56e08491667d8cc2b9ea9c06b4d3efcbb2cd20256a20e325eb00
9607224,Static Color-Coulomb Force,Attilio Cucchieri and Daniel Zwanziger (New York University),1996-07-02,d03247dadd685a9ff506f4dd9cf0b18197ec6e0b439d4b4c29bc0b02d39a7077
9705215,The emergence of space-time gravitational physics as an effective theory,Avinash Dhar,1997-05-02,d2a761369923c277713fefd33ee073ea4b168af8f7a174e56992e51e73b56c04
9605235,Fusion of RSOS Models as a Coset Construction,"Avinash Dhar, Gautam Mandal and Spenta R. Wadia",1996-05-06,118028d5605febda274753aa12e211eace5bc30484af0833a2de733a355c7c9f
9605236,More on Four-Dimensional Extremal Black Holes,"Avinash Dhar, Gautam Mandal and Spenta R. Wadia",1996-05-06,118028d5605febda274753aa12e211eace5bc30484af0833a2de733a355c7c9f
9605234,Absorption vs Decay of Black holes in string theory and T-symmetry,"Avinash Dhar, Gautam Mandal and Spenta R. Wadia",1996-05-06,118028d5605febda274753aa12e211eace5bc30484af0833a2de733a355c7c9f
9810237,"Nonabelian Berry Phase, Yang-Mills Instanton and USp(2k) Matrix Model","B. Chen, H. Itoyama and H. Kihara",1998-10-03,d02ad1a191fea29478a1c5d9edd1da8c48e20d0d3fd5660b4325358ad47614f0
9910264,Nonabelian Duality and Solvable Large N Lattice Systems,"B. Chen, H. Itoyama, T. Matsuo and K. Murakami",1999-10-07,faf353de0172556a47c8b6bded07d7f2033c6bddf9e4a3564f139f3f54b2a8cb
9910263,"p-p' System with B-field, Branes at Angles and Noncommutative Geometry","B. Chen, H. Itoyama, T. Matsuo and K. Murakami",1999-10-07,faf353de0172556a47c8b6bded07d7f2033c6bddf9e4a3564f139f3f54b2a8cb
9805210,The Wilson Renormalization Group Approach of the Principal Chiral Model,"B. Delamotte, D. Mouhanna, P. Lecheminant",1998-05-03,2ad7b69cb792b9bafc0438234e6fd2d199dadebcab841d80fe4aa4fa8360e1fc
9912217,Distances in Finite Spaces from Noncommutative Geometry,"B. Iochum, T. Krajewski, P. Martinetti",1999-12-01,6c387f946eb985beab4f0720b4793cb86576d9b0982f6914fa64fc39170c42ed
9903235,Comment on ``Singularities in axially symmetric solutions of,"B. Kleihaus (1) and J. Kunz (2) ((1) Nat. U. of Ireland Maynooth,",1999-03-02,f23611e2156808ffe6f90533effcb8027f31a6d452007db5461713f1c593cbec
9906213,Sphaleron of a 4 dimensional SO(4) Higgs model,"B. Kleihaus, D.H. Tchrakian, F. Zimmerschied",1999-06-02,6465c7fad768cd9fd6a5dc10d28741478191192171ddb5309c48960170de659a
9503224,What's Wrong with Pauli-Villars Regularization in $QED_{3}$ ?,B. M. Pimentel and J. L. Tomazelli,1995-03-03,62289f7386adaf933872c54eac3d5a0702b85fce6adaa45c0381cc3181e4cf89
9503225,Non-Compact Pure Gauge QED in 3D is Free,B. M. Pimentel and J. L. Tomazelli,1995-03-03,62289f7386adaf933872c54eac3d5a0702b85fce6adaa45c0381cc3181e4cf89
9312207,Manifestly Finite Perturbation Theory for the Short-Distance Expansion,B. Mikhak and A.M. Zarkesh,1993-12-01,33be2cf279fa9d545b648dfbda8f03c70000758e7e8bdc4e7050d0b1b4ad7764
9312202,The Perturbative Calculation of the Spin-Spin Correlation Function in,B. Mikhak and A.M. Zarkesh,1993-12-01,33be2cf279fa9d545b648dfbda8f03c70000758e7e8bdc4e7050d0b1b4ad7764
9912216,"Canonical approach to 2D WZNW model, non-abelian bosonization and",B. Sazdovic,1999-12-01,70d5d76ddcf920b5874e9b607bda95c0b8acb9753c5e40ac8a4953b6a7d41f05
9812251,Modular Constructions of Quantum Field Theories with Interactions,"B. Schroer and H.-W. Wiesbrock (FU-Berlin, Germany)",1998-12-04,bcf4100e1d97b9a2305280d595b25ca6211fe70343e964158cf630960a458652
9910208,Domain walls in supersymmetric QCD,"B. de Carlos, J.M. Moreno",1999-10-01,b3442dc9bd2b40974ae4404bc09c8b86e7122d9e5bae6bcf3d88e86a078b4aca
9707261,The supermembrane with winding,"B. de Wit, K. Peeters and J.C. Plefka",1997-07-07,3c1d250cb5a81cf5d4ee982d9921faae7e5bcf36a6e6af37f64979a0b6e5b9c1
9510211,Tau-functions as highest weight vectors for W_{1+infty} algebra,"B.Bakalov, E.Horozov, M.Yakimov (Sofia University, Bulgaria)",1995-10-03,c14fec227f52ca0a21222f0827bb67e94c1dee693cdca4deb969d69641004eb5
9510212,Black Hole Information vs. Locality,"B.Bakalov, E.Horozov, M.Yakimov (Sofia University, Bulgaria)",1995-10-03,c14fec227f52ca0a21222f0827bb67e94c1dee693cdca4deb969d69641004eb5
9510213,Doubly Supersymmetric Geometric Approach for Heterotic String: from,"B.Bakalov, E.Horozov, M.Yakimov (Sofia University, Bulgaria)",1995-10-03,c14fec227f52ca0a21222f0827bb67e94c1dee693cdca4deb969d69641004eb5
9810209,Quantum effects for extrinsic geometry of strings via the generalized,"B.G. Konopelchenko, G. Landolfi",1998-10-01,b47d50bd8635b2f7528be1da70b985849b425d3560444a13a1f832d04d56379a
9812250,Integrability of the RG flows and the bulk/boundary correspondence,B.M. Zupnik,1998-12-04,db23aa7e7506cb6b046e41421948b0363dc65e2d75e3c3669b8ce5137acb0704
9812249,Constrained superpotentials in harmonic gauge theories with 8,B.M. Zupnik,1998-12-04,db23aa7e7506cb6b046e41421948b0363dc65e2d75e3c3669b8ce5137acb0704
9803260,Branes at angles and calibrated geometry,"BS Acharya, JM Figueroa-O'Farrill and B Spence",1998-03-06,56f567429ff15f3b49b8046a63fc47864d8bfd3ca887aa8fa345fb4cc70f3069
9705241,Oriented Open-Closed String Theory Revisited,Barton Zwiebach,1997-05-06,33b448046ee5f12d0fcaf9b1897803a176cf5f0bd588fa18784213c5153fffdf
9802204,Construction Formulae for Singular Vectors of the Topological N=2,Beatriz Gato-Rivera,1998-01-31,47e98879069543e3bb2c7a62ae49c99b3284265f4a35b16e2d50d384dab0d526
9707211,The Even and the Odd Spectral Flows on the N=2 Superconformal Algebras,Beatriz Gato-Rivera,1997-07-01,47e98879069543e3bb2c7a62ae49c99b3284265f4a35b16e2d50d384dab0d526
9511208,The Other Spectral Flow,Beatriz Gato-Rivera and Jose Ignacio Rosado,1995-11-01,2f8da734af3abcc2084b7d32720d4cbdd0ddb604a327d9811ef507b410a801d5
9805203,(Supersymmetric) Kac-Moody Gauge Fields in 3+1 Dimensions,Belal E. Baaquie,1998-05-01,39e49b2ee2fd2d667d6280628edaf17cf7b2e437be11cd280932975b28228cb2
9805204,Derivative expansion and large gauge invariance at finite temperature,Belal E. Baaquie,1998-05-01,39e49b2ee2fd2d667d6280628edaf17cf7b2e437be11cd280932975b28228cb2
9805205,D=11 Supergravity Revisited,Belal E. Baaquie,1998-05-01,39e49b2ee2fd2d667d6280628edaf17cf7b2e437be11cd280932975b28228cb2
9909228,Superconformal Hypermultiplets,"Bernard de Wit, Bas Kleijn and Stefan Vandoren",1999-09-02,17e69be67a6c257755fd1e687b7ccf83b641309540759735c41d59820b49f025
9912225,"BPS Amplitudes, Helicity Supertraces and Membranes in M-Theory","Bernard de Wit, Dieter Lust",1999-12-02,bb350073bcd441c8b66d39fafb52447dce7db598c6872cb39663268e4fb18fad
9705225,Supermembranes with Winding,"Bernard de Wit, Kasper Peeters and Jan Plefka",1997-05-04,ab3f330d03a93d9c5dfa0435df1c6fc4872dc1b8e0b5dc93ac6bf81db187a86c
9803210,Open inflation and the singular boundary,"Bernard de Wit, Kasper Peeters, Jan Plefka",1998-03-02,6f95db2846005948eb14431cf536c5335d9e7f0503fec7f345d42ebbaca8ec94
9710216,Discrete Classical Electromagnetic Fields,"Bernard de Wit, Kasper Peeters, Jan Plefka",1997-10-01,6f95db2846005948eb14431cf536c5335d9e7f0503fec7f345d42ebbaca8ec94
9803209,Superspace Geometry for Supermembrane Backgrounds,"Bernard de Wit, Kasper Peeters, Jan Plefka",1998-02-28,6f95db2846005948eb14431cf536c5335d9e7f0503fec7f345d42ebbaca8ec94
9710215,Open and Closed Supermembranes with Winding,"Bernard de Wit, Kasper Peeters, Jan Plefka",1997-10-01,6f95db2846005948eb14431cf536c5335d9e7f0503fec7f345d42ebbaca8ec94
9710234,"Modular Localization, H-Temperatures and the Bethe Ansatz Structure",Bert Schroer (FU-Berlin),1997-10-03,8694be4687b08737b2d6db26e57376ae57d776915fc1cecb220e2937d3dcbd74
9710235,Ground State in Gluodynamics and Quark Confinement,Bert Schroer (FU-Berlin),1997-10-03,8694be4687b08737b2d6db26e57376ae57d776915fc1cecb220e2937d3dcbd74
9605231,Analytic Treatment of Positronium Spin Splittings in Light-Front QED,"Billy D. Jones (1), Robert J. Perry (1), Stanislaw D. Glazek (2) ((1)",1996-05-06,47424d587f1194f17d5e6dc391327e805742d92a066e12a6d5ed5b56b3d20c28
9605232,Duality in Supersymmetric SU($N_c$) Gauge Theory with Two Adjoint Chiral,"Billy D. Jones (1), Robert J. Perry (1), Stanislaw D. Glazek (2) ((1)",1996-05-06,47424d587f1194f17d5e6dc391327e805742d92a066e12a6d5ed5b56b3d20c28
9612213,Classical Interactions for Tensionless Strings,"Bj\o rn Jensen and Ulf Lindstr\""om",1996-11-30,db6e6af3ec7e4f0bd70731f6645c85a71bcac43c3782c38b76f3dd684d5dc1b2
9612214,Running coupling expansion for the renormalized $\phi^4_4$-trajectory,"Bj\o rn Jensen and Ulf Lindstr\""om",1996-11-30,db6e6af3ec7e4f0bd70731f6645c85a71bcac43c3782c38b76f3dd684d5dc1b2
9610231,The Number of Particles Released in Gauge Cosmic String Formation,Bj{\o}rn Jensen,1996-10-03,6c0a10400c05fd82173b6f1330de086ad78909b01cb806d65dcef0f2a07724f4
9610232,Quantum corrections for D=4 black holes and D=5 strings,Bj{\o}rn Jensen,1996-10-03,6c0a10400c05fd82173b6f1330de086ad78909b01cb806d65dcef0f2a07724f4
9905202,The general crossing relation for boundary reflection matrix,"Bo-yu Hou, Kang-jie Shi and Wen-li Yang",1999-05-01,0b1cde855c251943b468e02d35c1f37c64ff0bfd22b05c79a6b890c4b929ea41
9612235,A $\hbar$-deformed Virasoro Algebra as Hidden Symmetry of the Restricted,"Bo-yu Hou, Wen-li Yang",1996-12-03,8b049cf6ab19d06aecfd0a9d660690e08d4ad876cb01e48020c2c0caa46923f6
9905214,Integrable Marginal Points in the N-Cosine Model,Bogomil Gerganov,1999-05-03,411a0eea3cf84649b7de8161127b2484e29acf5646da8c03f507d1741b4c8b90
9506210,Algebraic and Geometric Structures in String Backgrounds,Bong H. Lian and Gregg J. Zuckerman,1995-06-01,fa38ae01d9fbdd1bf5ae83dfe627d5a29794c9b57fc7fca0acb64e642ed37581
9411234,Arithmetic Properties of Mirror Map and Quantum Coupling,Bong H. Lian and Shing-Tung Yau,1994-11-07,f25c406dd8b52f5d0996e5ab15ad85fac9cfc082c01e738633e8b5d23cdcf679
9712251,Black Hole Entropy from Near-Horizon Microstates,Borge Nodland,1997-12-03,7cbcbc2d9fdf9265f5ecf434ef58acade7b4f42fa8d7ca1276764de2937adb85
9712250,The spacetime attribute of matter,Borge Nodland,1997-12-03,7cbcbc2d9fdf9265f5ecf434ef58acade7b4f42fa8d7ca1276764de2937adb85
9712232,Bihamiltonian Hierarchies in 2D Topological Field Theory At One-Loop,"Boris Dubrovin, Youjin Zhang",1997-12-02,20ac29b0b8a89907c7b16cde96ad7ed24bdc98e8114e87c2cf6bb48c23081df0
9912232,Localization of Matter and Cosmological Constant on a Brane in Anti de,"Borut Bajc, Gregory Gabadadze",1999-12-03,3da6b3360fd2bbf6148b892261ba76e4768f84cf9c94195b722adf659c51ab39
9704213,Form-factors of exponential fields in the affine A^{(1)}_{N-1} Toda,Brandon Carter,1997-04-02,8c72e1a50c6734dcfc1d3286d7f650b36ac3ba02e3f528775bbb4f379ddf9508
9704211,Collinear QCD Models,Brandon Carter,1997-04-02,8c72e1a50c6734dcfc1d3286d7f650b36ac3ba02e3f528775bbb4f379ddf9508
9411231,Transonic Elastic Model for Wiggly Goto-Nambu String,Brandon Carter,1994-11-05,8c72e1a50c6734dcfc1d3286d7f650b36ac3ba02e3f528775bbb4f379ddf9508
9704212,On Infravacua and Superselection Theory,Brandon Carter,1997-04-02,8c72e1a50c6734dcfc1d3286d7f650b36ac3ba02e3f528775bbb4f379ddf9508
9411232,On Field Theories of Loops,Brandon Carter,1994-11-07,8c72e1a50c6734dcfc1d3286d7f650b36ac3ba02e3f528775bbb4f379ddf9508
9704210,Electromagnetic self interaction in strings,Brandon Carter,1997-04-02,8c72e1a50c6734dcfc1d3286d7f650b36ac3ba02e3f528775bbb4f379ddf9508
9411233,Oscar Klein and Gauge Theory,Brandon Carter,1994-11-07,8c72e1a50c6734dcfc1d3286d7f650b36ac3ba02e3f528775bbb4f379ddf9508
9806206,Renormalisation of gravitational self interaction for wiggly strings,Brandon Carter,1998-05-31,8c72e1a50c6734dcfc1d3286d7f650b36ac3ba02e3f528775bbb4f379ddf9508
9506201,Excitation Spectra of Spin Models constructed from Quantized Affine,Brian Davies and Masato Okado,1995-06-01,c0f7b426d9f4fde58020a5767b0cb70d57accebbe438e90b7320443b6762c2fb
9811219,Casimir Theory of the Relativistic Piecewise Uniform String,Brian P. Dolan,1998-11-02,b98743a062dccbff966cf23add8043782d513362d2eddb60714489712ee11ff8
9811218,The Modular and Renormalisation Groups in the Quantum Hall Effect,Brian P. Dolan,1998-11-02,b98743a062dccbff966cf23add8043782d513362d2eddb60714489712ee11ff8
9811201,D-branes on Nonabelian Threefold Quotient Singularities,"Brian R. Greene, C. I. Lazaroiu, Mark Raugas",1998-10-31,a7d214aab787796b097892d542b1afa6069b85929128411a2be3c13adf594d66
9709223,Non-Equilibrium Quantum Electrodynamics,C. Anastopoulos and A. Zoupas,1997-09-02,5e13ac3794345630d96c25c7476159278e7325b6084f57eb723bd4bda6a5509b
9607229,Comments on Gepner Models and Type I Vacua in String Theory,"C. Angelantonj (U. Aquila), M. Bianchi, G. Pradisi, A. Sagnotti and",1996-07-03,9436f7c3a58eae9b8ce40e9e3acc00b0aff772ee93587e9d215068d4eb245e54
9611205,F^4 Terms in N=4 String Vacua,C. Bachas (Ecole Polytechnique) and E. Kiritsis (CERN),1996-11-01,dcafd5a51bed11bdb756ceb29efe9d698401190cc2d52aa5109fbfe481c10f68
9611206,Reply to Comment on ``Spinning Cosmic Strings and Quantization of,C. Bachas (Ecole Polytechnique) and E. Kiritsis (CERN),1996-11-01,dcafd5a51bed11bdb756ceb29efe9d698401190cc2d52aa5109fbfe481c10f68
9912201,Irreducible Hamiltonian BRST approach to topologically coupled abelian,"C. Bizdadea, E. M. Cioroianu, S. O. Saliu",1999-12-01,bcc788cae1ee94bf38a9c240320ee1b10ed3af4432dcaff3931c900cbffa8560
9605202,Constrained systems described by Nambu mechanics,C. C. Lassig and G. C. Joshi,1996-05-02,d76ff776e39c7b915bb7aa0e0fce0c7c2c8dbc85f4642d6f17e30f607dde492d
9810212,Higher order BRST and anti-BRST operators and cohomology for compact Lie,"C. Chryssomalakos, J. A. de Azcarraga, A. J. Macfarlane and J. C.",1998-10-01,e5895793a4ca2b5cb6e09361caf2b3f99d2881335144fb4d5c8c35ee70344173
9912285,"Dimensional reduction, magnetic flux strings, and domain walls","C. D. Fosco, A. Lopez and F. A. Schaposnik",1999-12-09,7ef75c59a11d69f591d71e4786aa5884f525905e44467b9475a48f008ca69461
9710229,On the Canonical Equivalence of Liouville and Free Fields,"C. Ford (UNI Jena), I. Sachs (DIAS)",1997-10-02,340c9a50a4808616fe5f46076a7cebe5e5f4d998a84aa67cbb0fdafa231d2234
